#	Number	of	strata	
10				
#	SqKm	per	stratum	
2007	7	43	1.600318388	3
2007	7	43	3.2266936	3
2007	7	43	1.783975421	3
2007	7	43	17.65463058	3
2007	7	43	46.56848551	3
2007	7	43	39.37188477	3
2007	8	50	35.47537787	3
2007	8	50	307.9509157	3
2007	8	50	4.911507673	3
2007	8	50	0.412909748	3
2007	8	50	0.606739132	3
2007	8	50	0.003797461	3
2007	8	50	154.2906897	3
2007	8	50	0.003972582	3
2007	8	50	654.0471751	3
2007	8	50	250.416622	3
2007	8	50	108.1995276	3
2007	8	50	22.5741999	3
2007	8	50	0	3
2007	8	50	143.7623366	3
2007	8	50	352.5708212	3
2007	8	50	5.194533942	3
2007	9	61	918.5531626	3
2007	9	61	22.68019329	3
2007	9	61	156.3203424	3
2007	9	61	116.7323911	3
2007	9	61	186.7771073	3
2007	9	61	1614.001504	3
2007	9	61	0	3
2007	9	61	0.022109278	3
2007	9	61	0.185547127	3
2007	9	61	370.7375115	3
2007	9	61	51.96563282	3
2007	9	61	214.3299209	3
2007	9	61	232.7762092	3
2007	9	61	35.55001718	3
2007	9	61	0.008480339	3
2007	9	61	0	3
2007	9	61	0	3
2007	9	61	0.267793494	3
2007	9	61	482.0915251	3
2007	9	61	1034.57601	3
2007	9	61	154.9039406	3
2007	9	61	541.3662677	3
2007	9	61	35.81631919	3
2007	9	61	673.5812489	3
2007	9	61	313.8652427	3
2007	9	61	536.2011817	3
2007	9	61	894.8023098	3
2007	9	61	368.2026431	3
2007	9	61	144.3925797	3
2007	9	61	1353.383214	3
2007	9	61	528.0916888	3
2007	9	61	841.7590653	3
2007	9	61	455.9618326	3
2007	9	61	642.2856032	3
2007	9	61	1509.656928	3
2007	9	61	334.8580468	3
2007	9	61	726.1309637	3
2007	9	61	281.746297	3
2007	9	61	551.2265881	3
2007	9	61	0.031865362	3
2007	9	61	0.367628952	3
2007	9	61	0.679843039	3
2007	9	61	0.575908143	3
2007	9	61	0.102281948	3
2007	9	61	0.101754998	3
2007	9	61	391.0129094	3
2007	9	61	137.5788961	3
2007	10	62	197.6162195	3
2007	10	62	1835.340535	3
2007	10	62	142.8685522	3
2007	10	62	285.3208169	3
2007	10	62	133.0496811	3
2007	10	62	762.4890214	3
2007	10	62	176.8871661	3
2007	10	82	0.377677267	3
2007	10	82	9.384831243	3
2007	10	82	11.40078035	3
2007	10	90	15.31922113	3
2007	10	90	4.691773057	3
2007	10	90	50.52534642	3
2007	10	90	92.65747991	3
2007	10	90	278.2372114	3
2007	10	90	264.8160793	3
2007	10	90	151.2965628	3
2007	10	90	681.873803	3
2007	1	10	0	3
2007	1	10	0	3
2007	1	10	0.553497939	3
2007	1	10	0.118006827	3
2007	1	10	0.003301861	3
2007	1	10	0.009462589	3
2007	1	10	4.886974998	3
2007	1	10	86.1336274	3
2007	1	10	2.06190453	3
2007	1	10	6.019795784	3
2007	1	10	0.809521471	3
2007	1	10	0.004353207	3
2007	1	10	0.001843267	3
2007	1	10	2.524189503	3
2007	1	10	3.107495064	3
2007	1	10	3.567864899	3
2007	1	10	24.85282459	3
2007	1	10	6.540820994	3
2007	1	10	1.288372335	3
2007	1	10	1.204997623	3
2007	1	10	1.456409719	3
2007	1	10	0.013204639	3
2007	1	10	0.725027885	3
2007	1	10	0.57714478	3
2007	1	10	1.532369955	3
2007	1	10	0.123824629	3
2007	1	10	1.760023076	3
2007	1	10	3.658829413	3
2007	2	20	0.011644527	3
2007	2	20	18.90248663	3
2007	2	20	0	3
2007	2	20	0.756197164	3
2007	2	20	0	3
2007	2	20	5.604847967	3
2007	2	20	4.274710609	3
2007	2	20	2.558361369	3
2007	2	20	2.420030975	3
2007	2	20	2.036238291	3
2007	2	20	2.632338176	3
2007	2	20	4.00956181	3
2007	2	20	0.634496175	3
2007	2	20	0.922347481	3
2007	2	20	0.002784124	3
2007	2	20	2.696866541	3
2007	2	20	0.113108734	3
2007	2	20	13.42151289	3
2007	2	20	18.56447066	3
2007	2	20	8.72404208	3
2007	2	20	4.046229346	3
2007	2	20	1.53191342	3
2007	2	20	1.448925773	3
2007	2	20	3.284094857	3
2007	2	20	0.284499079	3
2007	3	31	0.004069964	3
2007	3	31	1.443218495	3
2007	3	31	49.9569862	3
2007	3	31	64.20468741	3
2007	3	31	20.34434191	3
2007	3	31	26.25347932	3
2007	3	31	2.805334307	3
2007	3	31	166.3125593	3
2007	3	31	42.77113933	3
2007	3	31	18.6882148	3
2007	3	31	155.9222555	3
2007	3	31	44.08902671	3
2007	3	31	48.52689061	3
2007	3	31	14.47640669	3
2007	3	31	0.897103445	3
2007	3	31	1.926439168	3
2007	3	31	0.686129194	3
2007	3	31	0.676744584	3
2007	3	31	2.017594213	3
2007	3	31	6.278537743	3
2007	3	31	21.02700608	3
2007	3	31	47.97134021	3
2007	3	31	0.399327414	3
2007	3	31	2213.982189	3
2007	3	31	72.98872983	3
2007	3	31	55.23743985	3
2007	3	31	3.120487578	3
2007	3	31	2.096507766	3
2007	3	31	0.68470765	3
2007	3	31	0.23664302	3
2007	4	32	453.3040078	3
2007	4	32	85.75174693	3
2007	4	32	417.1770007	3
2007	4	32	106.4181646	3
2007	5	41	0.003883599	3
2007	5	41	0.128605912	3
2007	5	41	0.158933536	3
2007	5	41	12.46422664	3
2007	5	41	0.237335865	3
2007	5	41	5.793772439	3
2007	5	41	10.91617261	3
2007	5	41	1.448960137	3
2007	5	41	7.834305599	3
2007	5	41	4.287629812	3
2007	5	41	1.055559911	3
2007	5	41	0.361395854	3
2007	5	41	23.08738351	3
2007	5	41	48.20027345	3
2007	5	41	0.433146423	3
2007	5	41	0.976598164	3
2007	5	41	0.129767025	3
2007	5	41	0.41972881	3
2007	5	41	0.039322407	3
2007	5	41	0.018627858	3
2007	5	41	1.051535592	3
2007	5	41	3.281595799	3
2007	5	41	0.022092134	3
2007	5	41	0.040197481	3
2007	5	41	2.743467969	3
2007	5	41	0.041468183	3
2007	5	41	1.243294417	3
2007	5	41	0.012141159	3
2007	5	41	0.03593566	3
2007	5	41	0.029538579	3
2007	5	41	0.480578605	3
2007	6	42	43.37988853	3
2007	6	42	41.89975414	3
2007	6	42	18.45178929	3
2007	6	42	8.037426665	3
2007	6	42	2.939091357	3
2007	6	42	6.933683492	3
2007	6	42	11.74689716	3
2007	6	42	30.97348772	3
2007	6	42	29.03630942	3
2007	6	42	19.98763618	3
2007	6	42	0.052120932	3
2007	6	42	32.43634683	3
2007	6	42	44.25708151	3
2007	6	42	34.49386957	3
2007	7	43	15.60342179	3
2007	7	43	4.968101995	3
2007	7	43	14.67756294	3
2007	7	43	13.13651446	3
2007	7	43	10.62220246	3
2007	7	43	10.62811437	3
2007	7	43	1.201510308	3
2007	7	43	5.828826311	3
2007	7	43	2.891271166	3
2007	7	43	0.368317097	3
2007	7	43	0.062539197	3
2007	7	43	0.966212663	3
2007	8	50	0.174612615	3
2007	8	50	120.5836794	3
2007	8	50	0	3
2007	8	50	0.160228797	3
2007	8	50	0.310673787	3
2007	8	50	0.303599895	3
2007	8	50	84.07416761	3
2007	8	50	0.119900766	3
2007	8	50	0.282951793	3
2007	8	50	0.798686576	3
2007	9	61	128.0563417	3
2007	9	61	264.2095578	3
2007	9	61	516.1224034	3
2007	9	61	204.2683674	3
2007	9	61	79.25438398	3
2007	9	61	100.5333423	3
2007	9	61	533.7271136	3
2007	9	61	0	3
2007	9	61	0.258849956	3
2007	9	61	3.041302909	3
2007	9	61	2353.572068	3
2007	9	61	105.9220604	3
2007	9	61	86.00400755	3
2007	10	82	0.040027052	3
2007	10	82	0.13904319	3
2007	10	82	0.0193324	3
2007	10	82	0.327928172	3
2007	10	82	10.29437856	3
2007	10	82	1.413311778	3
2007	10	82	5.703568902	3
2007	10	82	0.926994943	3
2007	10	82	0.655687521	3
2008	1	10	0.00192145	3
2008	1	10	0.137634349	3
2008	1	10	0.055255787	3
2008	1	10	0.002450648	3
2008	1	10	0.001431425	3
2008	1	10	0	3
2008	1	10	70.03293924	3
2008	1	10	43.76588949	3
2008	1	10	0.664996122	3
2008	1	10	0.023707702	3
2008	1	10	1.477852554	3
2008	1	10	1.287233851	3
2008	1	10	1.808951564	3
2008	1	10	103.1198948	3
2008	1	10	16.25402325	3
2008	1	10	0.586216461	3
2008	1	10	0.905548556	3
2008	1	10	0.285274471	3
2008	1	10	0	3
2008	1	10	0.728755787	3
2008	1	10	0	3
2008	1	10	0.009487997	3
2008	1	10	0	3
2008	1	10	0.194391479	3
2008	1	10	1.246894016	3
2008	1	10	1.344024792	3
2008	1	10	2.279345547	3
2008	1	10	6.551201449	3
2008	2	20	17.02325157	3
2008	2	20	3.924504568	3
2008	2	20	0.379760676	3
2008	2	20	0.896718078	3
2008	2	20	1.166495095	3
2008	2	20	0.056387335	3
2008	2	20	0.02319644	3
2008	2	20	5.530592146	3
2008	2	20	2.458716638	3
2008	2	20	2.853911856	3
2008	2	20	2.647261875	3
2008	2	20	0.977163188	3
2008	2	20	2.679778758	3
2008	2	20	1.561536868	3
2008	2	20	16.72230336	3
2008	3	31	1.544849489	3
2008	3	31	0.06671319	3
2008	3	31	4.483541426	3
2008	3	31	35.33350187	3
2008	3	31	10.05309895	3
2008	3	31	5.503893996	3
2008	3	31	9.419766123	3
2008	3	31	14.42225907	3
2008	3	31	4.479929749	3
2008	3	31	24.98240338	3
2008	3	31	67.57802175	3
2008	3	31	64.79090988	3
2008	3	31	5.872212757	3
2008	3	31	45.01367984	3
2008	3	31	30.49752881	3
2008	3	31	21.62329425	3
2008	3	31	0.408591708	3
2008	3	31	22.53648554	3
2008	3	31	8.497396	3
2008	3	31	3.929028824	3
2008	3	31	10.70838848	3
2008	3	31	28.99871779	3
2008	3	31	118.2688649	3
2008	3	31	0	3
2008	3	31	329.1215127	3
2008	3	31	14.59569822	3
2008	3	31	6.472750888	3
2008	3	31	3.272083688	3
2008	3	31	10.68312761	3
2008	3	31	87.72368473	3
2008	4	32	8.860833062	3
2008	4	32	15.12791517	3
2008	4	32	0.453959211	3
2008	4	32	275.4357765	3
2008	4	32	245.3497396	3
2008	4	32	34.15003707	3
2008	5	41	7.597762623	3
2008	5	41	29.67526793	3
2008	5	41	5.671427392	3
2008	5	41	1.254038006	3
2008	5	41	8.27189086	3
2008	5	41	1.613887365	3
2008	5	41	0.44101666	3
2008	5	41	0.01911192	3
2008	5	41	0.41473352	3
2008	5	41	0.001200561	3
2008	5	41	102.6588337	3
2008	5	41	758.6112755	3
2008	5	41	733.6362767	3
2008	5	41	523.7285456	3
2008	5	41	6.829977524	3
2008	5	41	0	3
2008	5	41	0.005679275	3
2008	6	42	3.488692836	3
2008	6	42	7.328338168	3
2008	6	42	11.13961715	3
2008	6	42	5.640969538	3
2008	6	42	9.95794352	3
2008	6	42	14.15751448	3
2008	6	42	33.64932006	3
2008	6	42	0.395707843	3
2008	6	42	0	3
2008	6	42	234.7632755	3
2008	6	42	576.0915571	3
2008	6	42	57.18315525	3
2008	6	42	57.85202446	3
2008	6	42	43.3669283	3
2008	6	42	2.591540646	3
2008	7	43	0	3
2008	7	43	0	3
2008	7	43	33.51165491	3
2008	7	43	0.590912684	3
2008	7	43	36.41930593	3
2008	7	43	50.75027666	3
2008	7	43	46.86109612	3
2008	7	43	11.33203004	3
2008	7	43	18.01689342	3
2008	7	43	8.477885028	3
2008	7	43	253.0869788	3
2008	7	43	295.8777671	3
2008	7	43	68.57753397	3
2008	7	43	48.74397206	3
2008	8	50	0	3
2008	8	50	0.222175047	3
2008	8	50	0.565636286	3
2008	8	50	0.2898383	3
2008	8	50	0	3
2008	8	50	0.716667456	3
2008	8	50	8.25912196	3
2008	8	50	59.47058388	3
2008	8	50	0	3
2008	8	50	0.386559954	3
2008	8	50	0.26640256	3
2008	8	50	0	3
2008	8	50	0.392651955	3
2008	8	50	42.71361169	3
2008	8	50	56.49722842	3
2008	9	61	1224.920958	3
2008	9	61	93.74904843	3
2008	9	61	164.0443012	3
2008	9	61	1.097679374	3
2008	9	61	0	3
2008	9	61	112.2448635	3
2008	9	61	0	3
2008	9	61	0	3
2008	9	61	0.004967277	3
2008	9	61	37.28913892	3
2008	9	61	94.99392222	3
2008	9	61	0.969547039	3
2008	9	61	0	3
2008	9	61	0.201089713	3
2008	9	61	94.67148394	3
2008	9	61	67.67498176	3
2008	10	62	70.06436255	3
2008	10	62	98.73960706	3
2008	10	62	150.7545789	3
2008	10	62	116.4961179	3
2008	10	62	147.9961805	3
2008	10	82	0	3
2008	10	82	0	3
2008	10	82	0	3
2008	10	82	0	3
2008	10	82	0	3
2008	10	90	20.262437	3
2008	10	90	98.28558212	3
2008	1	10	0.014983383	3
2008	1	10	0.012526561	3
2008	1	10	0.047760267	3
2008	1	10	0	3
2008	1	10	0	3
2008	1	10	0.035112966	3
2008	1	10	0.026671442	3
2008	1	10	7.304310644	3
2008	1	10	0.819204038	3
2008	1	10	2.083104735	3
2008	1	10	0	3
2008	1	10	0.567652529	3
2008	1	10	3.484612537	3
2008	1	10	0	3
2008	1	10	7.289929556	3
2008	1	10	4.55750579	3
2008	1	10	2.096928543	3
2008	1	10	0.215576321	3
2008	1	10	0.843246577	3
2008	1	10	0.530317975	3
2008	1	10	0	3
2008	1	10	0.014299729	3
2008	1	10	2.201830919	3
2008	1	10	3.209168737	3
2008	1	10	2.335708354	3
2008	1	10	3.681438485	3
2008	1	10	6.255344232	3
2008	1	10	1.224473084	3
2008	1	10	0.738843908	3
2008	2	20	0.003355712	3
2008	2	20	0	3
2008	2	20	0.001468094	3
2008	2	20	1.128981989	3
2008	2	20	0	3
2008	2	20	2.266048448	3
2008	2	20	3.328666232	3
2008	2	20	3.890861088	3
2008	2	20	1.942297465	3
2008	2	20	4.37095641	3
2008	2	20	5.894632701	3
2008	2	20	4.05593242	3
2008	2	20	1.642276903	3
2008	2	20	4.091368676	3
2008	2	20	3.740208677	3
2008	2	20	0.005806123	3
2008	3	31	16.83303504	3
2008	3	31	9.046299664	3
2008	3	31	6.13885465	3
2008	3	31	2.062104548	3
2008	3	31	14.89445407	3
2008	3	31	4.843282023	3
2008	3	31	65.30297857	3
2008	3	31	187.9359194	3
2008	3	31	10.83304768	3
2008	3	31	28.51839725	3
2008	3	31	133.8891521	3
2008	3	31	198.749509	3
2008	3	31	1240.668895	3
2008	3	31	1478.85481	3
2008	3	31	21.20346703	3
2008	3	31	0.402386826	3
2008	3	31	49.11100998	3
2008	3	31	40.78355771	3
2008	3	31	34.93143025	3
2008	3	31	10.8687202	3
2008	3	31	0.005417516	3
2008	3	31	2.074063567	3
2008	3	31	1.217238386	3
2008	3	31	0.688840207	3
2008	3	31	0.106964071	3
2008	3	31	2.03215697	3
2008	3	31	4.20364883	3
2008	3	31	8.470842941	3
2008	3	31	152.7501766	3
2008	3	31	9.546686037	3
2008	3	31	28.6417908	3
2008	3	31	58.09411909	3
2008	3	31	41.76249275	3
2008	3	31	2.52925923	3
2008	3	31	4.414729759	3
2008	3	31	9.213579675	3
2008	3	31	7.492401567	3
2008	3	31	0.481158604	3
2008	3	31	13.81594146	3
2008	4	32	48.64606894	3
2008	4	32	293.4460923	3
2008	5	41	7.57326157	3
2008	5	41	15.9403216	3
2008	5	41	13.12559659	3
2008	5	41	9.531647535	3
2008	5	41	7.44785255	3
2008	5	41	0	3
2008	5	41	0.004300116	3
2008	5	41	0.995808992	3
2008	5	41	0.617906198	3
2008	5	41	0.009533808	3
2008	5	41	0	3
2008	5	41	0.005980961	3
2008	5	41	0.02057377	3
2008	5	41	0.002379049	3
2008	5	41	0.833620112	3
2008	5	41	0.060665011	3
2008	5	41	0.001674698	3
2008	5	41	1.368521433	3
2008	5	41	7.265402818	3
2008	5	41	51.29561395	3
2008	5	41	55.35962732	3
2008	5	41	6.199227564	3
2008	5	41	43.77042406	3
2008	5	41	399.651176	3
2008	5	41	17.72949136	3
2008	5	41	4.781426222	3
2008	5	41	0.004192706	3
2008	6	42	74.44035019	3
2008	6	42	78.25757324	3
2008	6	42	328.0018745	3
2008	6	42	0	3
2008	6	42	197.4618257	3
2008	6	42	31.87190873	3
2008	6	42	8.017429884	3
2008	6	42	4.223922883	3
2008	6	42	8.941953887	3
2008	6	42	554.6152493	3
2008	6	42	63.170625	3
2008	6	42	136.1713588	3
2008	6	42	136.6969591	3
2008	6	42	282.5724453	3
2008	6	42	23.20240598	3
2008	6	42	305.021935	3
2008	7	43	0.020394317	3
2008	7	43	0.005213398	3
2008	7	43	4.678762207	3
2008	7	43	1.892457501	3
2008	7	43	347.6580943	3
2008	7	43	64.16967774	3
2008	7	43	8.361384618	3
2008	7	43	38.5954819	3
2008	8	50	686.7799255	3
2008	8	50	0	3
2008	8	50	10.27262825	3
2008	8	50	2.719829873	3
2008	8	50	0	3
2008	8	50	3.191654775	3
2008	8	50	0.238359448	3
2008	8	50	0	3
2008	8	50	2.383131407	3
2008	8	50	0.194803029	3
2008	8	50	23.17431818	3
2008	9	61	0	3
2008	9	61	37.24833801	3
2008	9	61	43.29448266	3
2008	9	61	1710.321574	3
2008	9	61	415.1383644	3
2008	9	61	22.37422861	3
2008	9	61	4.971938604	3
2008	9	61	970.5191075	3
2008	9	61	756.5944793	3
2008	9	61	3.626926763	3
2008	9	61	357.0231125	3
2008	9	61	63.28590048	3
2008	9	61	82.58719343	3
2008	9	61	107.7488636	3
2008	9	61	168.5054392	3
2008	9	61	73.56570657	3
2008	9	61	389.4583729	3
2008	9	61	284.4443608	3
2008	9	61	1309.872768	3
2008	9	61	326.0683581	3
2008	9	61	362.6329063	3
2008	9	61	364.9848168	3
2008	9	61	310.6690329	3
2008	9	61	212.2849673	3
2008	9	61	665.6377867	3
2008	9	61	164.4537272	3
2008	9	61	413.4726422	3
2008	9	61	60.97399661	3
2008	9	61	66.64377288	3
2008	9	61	275.3166829	3
2008	9	61	366.382184	3
2008	9	61	10.61745537	3
2008	9	61	170.0773302	3
2008	9	61	560.6219335	3
2008	9	61	39.69184408	3
2008	9	61	15.74428385	3
2008	9	61	0	3
2008	9	61	7.873293023	3
2008	9	61	0.144865326	3
2008	9	61	0.162978848	3
2008	9	61	0.182542342	3
2008	9	61	0.18292518	3
2008	9	61	0	3
2008	9	61	0	3
2008	10	62	206.3075791	3
2008	10	62	260.6834138	3
2008	10	82	0	3
2008	10	82	0.002549794	3
2008	10	82	0	3
2008	10	82	0.002069694	3
2008	10	82	0	3
2008	10	82	340.20299	3
2008	10	82	89.11062921	3
2008	10	90	82.70630268	3
2008	10	90	53.15909765	3
2008	10	90	59.15837177	3
2008	10	90	174.2700778	3
2008	10	90	491.9944231	3
2008	10	90	168.2536398	3
2009	1	10	0.222296772	3
2009	1	10	0.015841518	3
2009	1	10	0.655086638	3
2009	1	10	0	3
2009	1	10	0	3
2009	1	10	0.704424034	3
2009	1	10	0	3
2009	1	10	1.426397689	3
2009	1	10	0.050168086	3
2009	1	10	0	3
2009	1	10	0	3
2009	1	10	0	3
2009	1	10	0	3
2009	1	10	6.169557139	3
2009	1	10	0.651661495	3
2009	1	10	1.011987187	3
2009	1	10	0.548584562	3
2009	1	10	0.620528972	3
2009	1	10	0.550202628	3
2009	1	10	0	3
2009	1	10	0.059977468	3
2009	1	10	0.017403061	3
2009	1	10	0.774001066	3
2009	1	10	0.492988485	3
2009	1	10	0.049174583	3
2009	1	10	4.353316315	3
2009	1	10	3.065944911	3
2009	1	10	1.595305659	3
2009	1	10	0.759676084	3
2009	1	10	1.131747578	3
2009	1	10	0.034781243	3
2009	2	20	0.011137102	3
2009	2	20	1.208561667	3
2009	2	20	2.807478066	3
2009	2	20	4.552057032	3
2009	2	20	0.342369614	3
2009	2	20	1.065021249	3
2009	2	20	4.021032366	3
2009	2	20	2.395439427	3
2009	2	20	1.098263008	3
2009	2	20	2.326623813	3
2009	2	20	1.60186517	3
2009	3	31	16.79972856	3
2009	3	31	9.715914855	3
2009	3	31	10.1300979	3
2009	3	31	1.952042077	3
2009	3	31	1.900574723	3
2009	3	31	1.881801135	3
2009	3	31	4.856418346	3
2009	3	31	11.65478679	3
2009	3	31	101.4811393	3
2009	3	31	17.0290653	3
2009	3	31	1.864238888	3
2009	3	31	7.815294954	3
2009	3	31	29.68092088	3
2009	3	31	4.009851409	3
2009	3	31	1.324877608	3
2009	3	31	2.637467748	3
2009	3	31	1.171324677	3
2009	3	31	0.647512125	3
2009	3	31	1.406096674	3
2009	3	31	0.04805346	3
2009	3	31	0.594842208	3
2009	3	31	1.263534592	3
2009	3	31	2.95590351	3
2009	3	31	6.05526688	3
2009	3	31	0.022725668	3
2009	3	31	0.018600535	3
2009	3	31	0.677019183	3
2009	3	31	0.496791917	3
2009	3	31	0	3
2009	3	31	0.038086859	3
2009	3	31	0.603975082	3
2009	3	31	5.227161148	3
2009	3	31	1.471545504	3
2009	3	31	2.466143775	3
2009	3	31	24.09777114	3
2009	3	31	113.6974641	3
2009	4	32	13.4544523	3
2009	4	32	6.581887946	3
2009	4	32	148.4353187	3
2009	4	32	260.4116134	3
2009	5	41	0.228460004	3
2009	5	41	0.004402676	3
2009	5	41	0.296465506	3
2009	5	41	0.652169936	3
2009	5	41	8.091129842	3
2009	5	41	7.352956658	3
2009	5	41	4.249084505	3
2009	5	41	1.197490781	3
2009	5	41	0.784708317	3
2009	5	41	8.639887253	3
2009	5	41	19.26628365	3
2009	5	41	0.003569472	3
2009	5	41	0.01507209	3
2009	5	41	0.006058269	3
2009	5	41	0.002878395	3
2009	5	41	0.017556409	3
2009	5	41	0.012967373	3
2009	5	41	0.043182472	3
2009	5	41	0.015807324	3
2009	5	41	0.019821193	3
2009	5	41	2.239494057	3
2009	6	42	7.678731347	3
2009	6	42	0.572145837	3
2009	6	42	1.513109241	3
2009	6	42	1.889768446	3
2009	6	42	2.190217121	3
2009	6	42	1.765220375	3
2009	6	42	18.66204964	3
2009	6	42	26.65432028	3
2009	6	42	63.94295957	3
2009	6	42	157.1417836	3
2009	6	42	143.3659381	3
2009	6	42	0.062358096	3
2009	6	42	750.0246021	3
2009	6	42	17.03293914	3
2009	6	42	0.032186237	3
2009	6	42	0	3
2009	6	42	107.2929175	3
2009	6	42	152.7724761	3
2009	6	42	116.1784004	3
2009	6	42	39.04901746	3
2009	6	42	6.488728553	3
2009	7	43	16.4881081	3
2009	7	43	0.009786721	3
2009	7	43	0.00931521	3
2009	7	43	3.368388358	3
2009	7	43	15.39824009	3
2009	7	43	53.8792999	3
2009	7	43	65.38344874	3
2009	8	50	0.637434625	3
2009	8	50	0	3
2009	8	50	0.220589166	3
2009	8	50	13.59466959	3
2009	8	50	29.15512187	3
2009	8	50	0.32102405	3
2009	8	50	61.71605182	3
2009	8	50	2.099976616	3
2009	8	50	2.314476679	3
2009	8	50	211.7241495	3
2009	9	61	119.5181582	3
2009	9	61	180.8692817	3
2009	9	61	427.8283774	3
2009	9	61	171.475581	3
2009	9	61	90.80920274	3
2009	9	61	167.6623698	3
2009	9	61	262.1018659	3
2009	9	61	626.8274721	3
2009	9	61	0.002090557	3
2009	9	61	0.403794046	3
2009	9	61	0.005953918	3
2009	9	61	1.437475401	3
2009	9	61	0	3
2009	9	61	1457.895803	3
2009	9	61	44.09943142	3
2009	9	61	109.7344518	3
2009	9	61	53.04950881	3
2009	9	61	66.32493384	3
2009	9	61	40.81489348	3
2009	9	61	168.9866521	3
2009	9	61	139.0360601	3
2009	9	61	23.14330708	3
2009	9	61	482.343917	3
2009	9	61	566.2750229	3
2009	9	61	14.73507243	3
2009	9	61	433.5239209	3
2009	9	61	210.0119206	3
2009	9	61	94.79150772	3
2009	9	61	0.020335068	3
2009	9	61	0.163537949	3
2009	9	61	0	3
2009	9	61	0.484453308	3
2009	10	62	178.0843058	3
2009	10	62	103.5970203	3
2009	10	62	237.775903	3
2009	10	62	225.2289551	3
2009	10	82	0.099244371	3
2009	10	82	0.009407833	3
2009	10	82	0.111843558	3
2009	10	82	0	3
2009	10	82	0	3
2009	10	90	21.44661877	3
2009	10	90	0	3
2009	10	90	0.701964519	3
2009	10	90	0.519479267	3
2009	10	90	80.91459036	3
2009	10	90	143.3783781	3
2009	10	90	106.7211174	3
2009	1	10	0.009223473	3
2009	1	10	0.750534679	3
2009	1	10	0.013086314	3
2009	1	10	0	3
2009	1	10	0.01697831	3
2009	1	10	0.149764897	3
2009	1	10	82.49847409	3
2009	1	10	7.658272316	3
2009	1	10	4.717023397	3
2009	1	10	0.003496297	3
2009	1	10	0.887929943	3
2009	1	10	0	3
2009	1	10	3.548295186	3
2009	1	10	1.063180278	3
2009	1	10	3.579905463	3
2009	1	10	18.98720934	3
2009	1	10	3.860128633	3
2009	1	10	1.848778768	3
2009	1	10	0.007485262	3
2009	1	10	0.003183734	3
2009	1	10	0.69397315	3
2009	1	10	0	3
2009	1	10	0.013107717	3
2009	1	10	1.317469977	3
2009	1	10	4.687219204	3
2009	1	10	0.607038776	3
2009	1	10	1.438462963	3
2009	2	20	0	3
2009	2	20	0.783166386	3
2009	2	20	1.358789036	3
2009	2	20	4.333343795	3
2009	2	20	0.033207805	3
2009	2	20	0.822638089	3
2009	2	20	0.404478425	3
2009	2	20	0.410800773	3
2009	2	20	0.049501093	3
2009	2	20	1.494544741	3
2009	2	20	0.012062637	3
2009	2	20	0.466460036	3
2009	2	20	0.007014633	3
2009	2	20	1.448837528	3
2009	2	20	3.83397897	3
2009	2	20	3.957446558	3
2009	2	20	2.716820962	3
2009	2	20	0.064196099	3
2009	2	20	6.431679519	3
2009	2	20	4.840958328	3
2009	3	31	3.22240714	3
2009	3	31	0.629102003	3
2009	3	31	2.051357969	3
2009	3	31	12.5763082	3
2009	3	31	2.704073187	3
2009	3	31	14.69311968	3
2009	3	31	4.468414541	3
2009	3	31	0.343410787	3
2009	3	31	63.65682555	3
2009	3	31	124.5021981	3
2009	3	31	76.9389318	3
2009	3	31	755.8974554	3
2009	3	31	423.6892597	3
2009	3	31	67.40397779	3
2009	3	31	23.68166239	3
2009	3	31	5.728185241	3
2009	3	31	0.027331402	3
2009	3	31	2.400524654	3
2009	3	31	0.029852201	3
2009	3	31	0.744188366	3
2009	3	31	10.3988786	3
2009	3	31	46.54433921	3
2009	3	31	3.246667646	3
2009	3	31	6.113733473	3
2009	3	31	6.168633231	3
2009	3	31	30.54440032	3
2009	3	31	3.507764662	3
2009	3	31	0.565851407	3
2009	3	31	0.884000782	3
2009	3	31	0.185697865	3
