"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Age_13",2002,1,"EBS",137147.696081997,0.069088903161476,8862.1423445425
"Age_13",2003,1,"EBS",227662.052655991,0.0774346539391256,16559.1198357642
"Age_13",2004,1,"EBS",154484.849372906,0.0649104504633135,9381.73274216076
"Age_13",2005,1,"EBS",239814.365258627,0.0659915546620033,14835.8136140675
"Age_13",2006,1,"EBS",81586.9700244688,0.0686372511908965,5266.68212112616
"Age_13",2007,1,"EBS",59452.0187765093,0.0853875348695585,4737.12872532763
"Age_13",2008,1,"EBS",47491.6807173955,0.0889519352783013,3935.46312076335
"Age_13",2009,1,"EBS",33437.4344523553,0.0852296762476909,2650.37154366786
"Age_13",2010,1,"EBS",51271.9005128506,0.0840866307471667,4010.62199664586
"Age_13",2011,1,"EBS",63093.6670965034,0.0673683509600799,3977.3823091258
"Age_13",2012,1,"EBS",90301.5708129518,0.0728117960669539,6154.0158897903
"Age_13",2013,1,"EBS",69124.0055551245,0.0720336167199936,4643.56450897495
"Age_13",2014,1,"EBS",72365.9456189281,0.0741739429361066,4998.90106617179
"Age_13",2015,1,"EBS",29497.6660601656,0.0649028570125046,1782.9603917434
"Age_13",2016,1,"EBS",10656.9479739925,0.0966551488058562,933.959251947024
"Age_13",2017,1,"EBS",4705.87481986557,0.111452642233036,472.805901204892
"Age_13",2018,1,"EBS",2308.09341628627,0.0890202632538155,187.319431537259
"Age_13",2019,1,"EBS",16949.468004581,0.0649796593213052,1028.89817765599
"Age_13",1982,1,"NBS",853.564324168663,0.617278375827817,352.623759201226
"Age_13",1983,1,"NBS",3192.04785077553,0.455916631947764,1101.06803686857
"Age_13",1984,1,"NBS",1343.4729008825,0.615813435799936,547.896947532619
"Age_13",1985,1,"NBS",3193.23897377119,0.360078480986026,877.930049772736
"Age_13",1986,1,"NBS",753.541582642066,0.536203955748562,280.362265765817
"Age_13",1987,1,"NBS",2252.14275274975,0.500192730929822,823.040871664066
"Age_13",1988,1,"NBS",3045.37445204614,0.543788865086939,1173.02071234282
"Age_13",1989,1,"NBS",15071.3589329284,0.425457780821597,5020.87372950176
"Age_13",1990,1,"NBS",3827.33419754949,0.48467507694853,1394.76880719949
"Age_13",1991,1,"NBS",17200.2445846405,0.218186162235969,3110.41647233826
"Age_13",1992,1,"NBS",9326.81752517621,0.507459084999353,3565.30619570675
"Age_13",1993,1,"NBS",18793.4358849626,0.470747260543985,6843.85046149847
"Age_13",1994,1,"NBS",9943.08298240841,0.591802750677317,4311.36442455886
"Age_13",1995,1,"NBS",15178.2594020775,0.573617336996348,6570.4225636743
"Age_13",1996,1,"NBS",7658.29496110123,0.463511778359491,2781.32867058357
"Age_13",1997,1,"NBS",23476.8384170312,0.482502462947066,8765.60300538392
"Age_13",1998,1,"NBS",8879.79437699091,0.485845530717763,3335.1885672345
"Age_13",1999,1,"NBS",3333.29942378621,0.656933613629211,1489.6421330678
"Age_13",2000,1,"NBS",6874.70527422534,0.529247932885165,2771.56825818364
"Age_13",2001,1,"NBS",9838.81801201309,0.516998455211271,3848.9953403795
"Age_13",2002,1,"NBS",24773.2227441029,0.44337329508968,8597.88899002797
"Age_13",2003,1,"NBS",52197.2170885911,0.378886952200245,15658.3117606778
"Age_13",2004,1,"NBS",35583.2685676101,0.370051639036015,10305.0715293345
"Age_13",2005,1,"NBS",28325.5387239117,0.373177153059167,8353.24508677677
"Age_13",2006,1,"NBS",4362.78015672822,0.621491100883138,1970.61860482401
"Age_13",2007,1,"NBS",2743.75255638611,0.80263812078297,1353.73815897517
"Age_13",2008,1,"NBS",2460.03283342809,0.768515346650927,1217.63208148721
"Age_13",2009,1,"NBS",1195.7365312447,0.796564279695033,575.091609528035
"Age_13",2010,1,"NBS",1963.7139969689,0.624703188370755,845.739711228333
"Age_13",2011,1,"NBS",8122.48981555658,0.473414795304423,3009.71645071252
"Age_13",2012,1,"NBS",9332.94817863848,0.567000272359149,3980.50710814381
"Age_13",2013,1,"NBS",10793.3335026327,0.524229417575969,4329.56304703008
"Age_13",2014,1,"NBS",21770.1372415427,0.432181681052335,7393.74792948267
"Age_13",2015,1,"NBS",17771.4440850884,0.357622483202181,4990.77169843391
"Age_13",2016,1,"NBS",9519.97522972475,0.3689130636495,2855.21857300603
"Age_13",2017,1,"NBS",3695.00272878822,0.131097975924973,441.889842243235
"Age_13",2018,1,"NBS",3048.07906983393,0.218732768818229,590.680053815674
"Age_13",2019,1,"NBS",7156.65051849545,0.125607541005879,830.112044263689
"Age_14",1982,1,"Both",1814.22743828283,0.218431162372219,325.079970400864
"Age_14",1983,1,"Both",9526.48815588219,0.136237721124886,1156.12200237455
"Age_14",1984,1,"Both",7888.3285272072,0.146980514610906,1013.30536629849
"Age_14",1985,1,"Both",1002.96873971643,0.181203537953977,152.395317608343
"Age_14",1986,1,"Both",6110.14361997348,0.195824334397928,1010.74738630011
"Age_14",1987,1,"Both",4176.78258820235,0.223531575100359,771.44638438577
"Age_14",1988,1,"Both",25981.9919656147,0.0925786919340947,2199.31224174674
"Age_14",1989,1,"Both",68947.4040437321,0.0797118244040013,5066.81949355395
"Age_14",1990,1,"Both",54730.9418406459,0.0799077652109213,4039.38911720454
"Age_14",1991,1,"Both",54561.9756956936,0.063059095902961,3196.12759563046
"Age_14",1992,1,"Both",122567.232280706,0.0731287972497271,8311.58222807267
"Age_14",1993,1,"Both",115099.041059377,0.074606659535125,7944.88557743534
"Age_14",1994,1,"Both",120041.754692737,0.0792414604180316,8775.88421625226
"Age_14",1995,1,"Both",94073.2041842571,0.0803370218026203,7026.31498513542
"Age_14",1996,1,"Both",90873.8581463219,0.0900683960126329,7490.34202685161
"Age_14",1997,1,"Both",42816.483049129,0.0997608089139216,3884.69257740414
"Age_14",1998,1,"Both",37087.4008780909,0.129213221138736,4302.3334727154
"Age_14",1999,1,"Both",36480.9218754205,0.11999922856278,3926.0713305709
"Age_14",2000,1,"Both",24383.188184321,0.10429804570488,2310.24787903928
"Age_14",2001,1,"Both",30832.0358147157,0.0835621675564436,2366.55923801678
"Age_14",2002,1,"Both",52447.8405344983,0.0970648613689243,4647.0077864614
"Age_14",2003,1,"Both",118869.555257389,0.0958518096878276,10523.4879877466
"Age_14",2004,1,"Both",49321.8913885826,0.0955220155615198,4261.11599971931
"Age_14",2005,1,"Both",108408.580370462,0.0737337804209996,7353.01354332169
"Age_14",2006,1,"Both",116171.011983271,0.0705093746178749,7656.15511632027
"Age_14",2007,1,"Both",76590.5861503829,0.084839952152344,6008.44279109058
"Age_14",2008,1,"Both",27710.5403810727,0.0964603054983604,2457.11881053317
"Age_14",2009,1,"Both",18086.0028772026,0.0914578295295105,1519.41400033524
"Age_14",2010,1,"Both",32286.3500057545,0.0889808400474983,2643.73039278187
"Age_14",2011,1,"Both",33649.2468541908,0.0830684282782293,2576.12624221132
"Age_14",2012,1,"Both",34694.8532059169,0.0898731056174077,2868.49522040423
"Age_14",2013,1,"Both",45835.7472244207,0.0955705468808773,4004.09432201949
"Age_14",2014,1,"Both",45888.4720345355,0.116101308431941,4807.88372233439
"Age_14",2015,1,"Both",27284.4939120935,0.137913691337911,3330.30087869806
"Age_14",2016,1,"Both",7145.18631025882,0.246146714660503,1487.30901949456
"Age_14",2017,1,"Both",4804.22702966455,0.0973225458627957,421.585229838165
"Age_14",2018,1,"Both",998.230336238565,0.234172307170667,195.739163581318
"Age_14",2019,1,"Both",6795.65764690675,0.112143570409156,676.741355426131
"Age_14",1982,1,"EBS",1359.87352774715,0.166770551301921,197.059928590843
"Age_14",1983,1,"EBS",7469.77854431445,0.101440830456343,695.504382455714
"Age_14",1984,1,"EBS",6320.01289820394,0.102393640843324,588.806185126625
"Age_14",1985,1,"EBS",751.232505297298,0.161306346535408,106.245321583071
"Age_14",1986,1,"EBS",3928.4296069337,0.116113215933699,407.758163629455
"Age_14",1987,1,"EBS",2589.95615644016,0.138558656020096,317.149932743926
"Age_14",1988,1,"EBS",22630.2221769895,0.0757246513956367,1599.55191534594
"Age_14",1989,1,"EBS",60091.888499407,0.0687492102392511,3877.95439769298
"Age_14",1990,1,"EBS",48889.744600494,0.0702115180096156,3220.34337720012
"Age_14",1991,1,"EBS",49523.7456977391,0.0640341357725585,2974.14111659274
"Age_14",1992,1,"EBS",112831.844247562,0.0652832144527473,6918.8897300647
"Age_14",1993,1,"EBS",102943.941905269,0.0632146423410161,6115.29175847708
"Age_14",1994,1,"EBS",108438.20749881,0.0665779691061175,6769.83560785867
"Age_14",1995,1,"EBS",86826.492371787,0.0741109585828444,6057.18972328405
"Age_14",1996,1,"EBS",75096.4266669948,0.0683638405612138,4815.99739855323
"Age_14",1997,1,"EBS",34659.8193293984,0.0696603009883131,2254.48298905146
"Age_14",1998,1,"EBS",27394.2664346875,0.0886972716406749,2255.90621150419
"Age_14",1999,1,"EBS",29443.1500302593,0.0796654320409911,2172.32231958925
"Age_14",2000,1,"EBS",20270.7326793017,0.073692333147742,1393.65492567832
"Age_14",2001,1,"EBS",27171.8208907138,0.0661858253857099,1687.43708288103
"Age_14",2002,1,"EBS",43016.1468258415,0.072079151207718,2898.87026568923
"Age_14",2003,1,"EBS",98436.5231717651,0.0882343892988814,8230.40963716548
"Age_14",2004,1,"EBS",37807.6144632966,0.0647456127026999,2288.99624075607
"Age_14",2005,1,"EBS",92414.8268576886,0.0637408757319476,5530.73362445652
"Age_14",2006,1,"EBS",109094.522224544,0.0660348197314919,6801.47514512321
"Age_14",2007,1,"EBS",73045.0671242739,0.0813933325487796,5572.15075719237
"Age_14",2008,1,"EBS",25971.864729594,0.0909232411299616,2204.50945502691
"Age_14",2009,1,"EBS",17099.8432624178,0.0871181574655741,1388.47810568625
"Age_14",2010,1,"EBS",30478.6206358522,0.0872298051192537,2471.30155139737
"Age_14",2011,1,"EBS",29438.1409353574,0.0677871268225011,1871.44147720823
"Age_14",2012,1,"EBS",31133.7014347434,0.0772397332508238,2250.74652872013
"Age_14",2013,1,"EBS",38276.0308863576,0.0704170204184662,2522.11906524105
"Age_14",2014,1,"EBS",34413.6575336095,0.0712337700803519,2288.51226450088
"Age_14",2015,1,"EBS",17068.1570296849,0.0729226980813019,1154.61649218123
"Age_14",2016,1,"EBS",3943.70035127063,0.134001803029053,468.051681286412
"Age_14",2017,1,"EBS",2452.60135942483,0.119930401592034,261.680672621202
"Age_14",2018,1,"EBS",345.122249176168,0.219441025152938,63.5081429645093
"Age_14",2019,1,"EBS",3206.94930884594,0.148178713055564,410.718121847099
"Age_14",1982,1,"NBS",454.353910535675,0.662267757516252,203.068510549444
"Age_14",1983,1,"NBS",2056.70961156774,0.497471086547882,810.781897485618
"Age_14",1984,1,"NBS",1568.31562900325,0.602911197274889,689.567695880748
"Age_14",1985,1,"NBS",251.73623441913,0.478101492221025,87.1874407198397
"Age_14",1986,1,"NBS",2181.71401303978,0.500748641173311,826.120733282998
"Age_14",1987,1,"NBS",1586.82643176218,0.538106720518185,625.415760971577
"Age_14",1988,1,"NBS",3351.76978862526,0.518355574207228,1364.76448088329
"Age_14",1989,1,"NBS",8855.51554432518,0.400834371273226,2868.75434571181
"Age_14",1990,1,"NBS",5841.19724015187,0.442142864461097,2071.14474831752
"Age_14",1991,1,"NBS",5038.22999795454,0.224498098539003,951.52586376409
"Age_14",1992,1,"NBS",9735.38803314389,0.494755056873955,3796.79260845833
"Age_14",1993,1,"NBS",12155.0991541081,0.461236892619216,4497.87488348518
"Age_14",1994,1,"NBS",11603.5471939267,0.548945343188504,4976.64169271079
"Age_14",1995,1,"NBS",7246.71181247011,0.545579783892926,3125.69330757481
"Age_14",1996,1,"NBS",15777.4314793272,0.41478351861141,5274.49607078653
"Age_14",1997,1,"NBS",8156.66371973057,0.437428168543773,2876.57570808251
"Age_14",1998,1,"NBS",9693.13444340333,0.429406452622068,3376.25766863871
"Age_14",1999,1,"NBS",7037.77184516114,0.546550646945168,2978.37563919056
"Age_14",2000,1,"NBS",4112.45550501926,0.520296649034792,1685.05308069248
"Age_14",2001,1,"NBS",3660.21492400194,0.532193685196308,1503.71116500737
"Age_14",2002,1,"NBS",9431.69370865689,0.427683545122267,3274.94791256837
"Age_14",2003,1,"NBS",20433.032085624,0.361362585578874,5966.17218168418
"Age_14",2004,1,"NBS",11514.276925286,0.358651452653673,3319.33472649839
"Age_14",2005,1,"NBS",15993.7535127735,0.346996902582896,4495.27051291611
"Age_14",2006,1,"NBS",7076.48975872696,0.553008468685439,3088.65819085113
"Age_14",2007,1,"NBS",3545.51902610906,0.791474109436129,1868.95851473026
"Age_14",2008,1,"NBS",1738.67565147876,0.733378711620628,899.86965957585
"Age_14",2009,1,"NBS",986.159614784722,0.737863282158785,498.353954467549
"Age_14",2010,1,"NBS",1807.7293699023,0.572529091992416,790.262799469693
"Age_14",2011,1,"NBS",4211.10591883336,0.457920285488186,1558.97794380543
"Age_14",2012,1,"NBS",3561.15177117352,0.55714857116545,1547.43568584352
"Age_14",2013,1,"NBS",7559.71633806302,0.468363384038639,2847.57636290147
"Age_14",2014,1,"NBS",11474.814500926,0.421967161632683,3917.67758885893
"Age_14",2015,1,"NBS",10216.3368824086,0.356261440763502,2962.05982062524
"Age_14",2016,1,"NBS",3201.4859589882,0.517910444195551,1320.40850976275
"Age_14",2017,1,"NBS",2351.62567023973,0.149069785154225,320.484748342156
"Age_14",2018,1,"NBS",653.108087062397,0.320246584013931,175.004492503696
"Age_14",2019,1,"NBS",3588.70833806081,0.157969157050274,515.425310379206
"Age_15",1982,1,"Both",2179.24133822984,0.317475171020341,531.289497450344
"Age_15",1983,1,"Both",4915.69131532689,0.213107695792117,892.855859677959
"Age_15",1984,1,"Both",4715.67675339835,0.233886783087109,913.986562556608
"Age_15",1985,1,"Both",785.043042485646,0.28346250484006,174.933041743344
"Age_15",1986,1,"Both",2754.05106521639,0.360753182293796,747.851894883524
"Age_15",1987,1,"Both",3587.00173985588,0.253900861416648,742.360089397716
"Age_15",1988,1,"Both",15208.048673007,0.162783658936832,2141.28143572362
"Age_15",1989,1,"Both",109934.523607294,0.0971850127353545,9710.27832615051
"Age_15",1990,1,"Both",77871.5744347379,0.0935137049086198,6695.55065542625
"Age_15",1991,1,"Both",57811.6434637472,0.0747689089333623,3944.61604814652
"Age_15",1992,1,"Both",104255.822168523,0.0903860367396926,8663.5484652689
"Age_15",1993,1,"Both",145786.215881795,0.0873720462244723,11716.9369989213
"Age_15",1994,1,"Both",206529.872013183,0.0887331787011506,16864.761814988
"Age_15",1995,1,"Both",147511.205062038,0.0891758603739808,12131.3087468995
"Age_15",1996,1,"Both",135179.941492832,0.102853396393727,12626.9359033546
"Age_15",1997,1,"Both",164047.078855509,0.112056938982253,16619.5832103176
"Age_15",1998,1,"Both",92598.8436047389,0.138087185596197,11479.260964297
"Age_15",1999,1,"Both",132602.83775878,0.122126159075438,14605.1893330915
"Age_15",2000,1,"Both",111514.156902285,0.118948162102495,12011.2121158215
"Age_15",2001,1,"Both",93303.4693386961,0.104545187378322,8902.79460893121
"Age_15",2002,1,"Both",61160.3939959026,0.131344860277471,7212.78359602755
"Age_15",2003,1,"Both",117608.733007065,0.110023615544082,11686.1680945805
"Age_15",2004,1,"Both",40229.4339829557,0.110289475520944,3985.33636482309
"Age_15",2005,1,"Both",119185.634365346,0.0844520700470458,9199.87399347384
"Age_15",2006,1,"Both",119242.13334022,0.0764228398401459,8488.24060970276
"Age_15",2007,1,"Both",148748.47898295,0.0906808536325182,12474.3818903997
"Age_15",2008,1,"Both",181599.690341052,0.095706716666283,16041.7798235955
"Age_15",2009,1,"Both",78731.7864853712,0.0927421060422005,6701.78475367747
"Age_15",2010,1,"Both",76200.4723477451,0.0907449178449312,6348.33725294019
"Age_15",2011,1,"Both",99065.3132070947,0.0962415456371371,8702.18741632975
"Age_15",2012,1,"Both",68658.3624259999,0.10174202914106,6399.99476057996
"Age_15",2013,1,"Both",63924.3208335205,0.107432574155096,6259.05839530687
"Age_15",2014,1,"Both",129484.770801274,0.123870253722954,14398.9223341043
"Age_15",2015,1,"Both",57697.3428417389,0.138437647836707,7069.68077306479
"Age_15",2016,1,"Both",15270.5284307473,0.251825001496408,3267.65958054611
"Age_15",2017,1,"Both",16470.3574108471,0.0960837151719912,1436.69722327432
"Age_15",2018,1,"Both",10533.3968013297,0.0947239806210519,908.519440186372
"Age_15",2019,1,"Both",3035.35646005834,0.169157332031979,447.260158713081
"Age_15",1982,1,"EBS",1383.03354046564,0.230326862019381,268.755364002561
"Age_15",1983,1,"EBS",2967.66137412045,0.119025060306392,317.871675019876
"Age_15",1984,1,"EBS",3151.66174897122,0.157708128891375,442.173702059289
"Age_15",1985,1,"EBS",405.510134033985,0.244674092380884,83.2058815191708
"Age_15",1986,1,"EBS",1359.10945134048,0.254192612711256,289.046203508134
"Age_15",1987,1,"EBS",2144.52321286422,0.144025719939071,275.091452902259
"Age_15",1988,1,"EBS",10988.2883640063,0.099193383540302,992.656564253748
"Age_15",1989,1,"EBS",85364.8268374198,0.0603913996974287,4849.06568203598
"Age_15",1990,1,"EBS",65249.3377012303,0.0693890187956358,4258.42107527681
"Age_15",1991,1,"EBS",44815.6601887377,0.068440522143891,2855.84018545759
"Age_15",1992,1,"EBS",89337.4257733485,0.0669343556796921,5613.72563526801
"Age_15",1993,1,"EBS",121760.755086647,0.0615544388080906,7054.17984437613
"Age_15",1994,1,"EBS",176396.436243989,0.0636344843084861,10557.4740629997
"Age_15",1995,1,"EBS",127063.318940612,0.0707620655797422,8458.63720224967
"Age_15",1996,1,"EBS",104333.604599402,0.0660555950260208,6469.84762042952
"Age_15",1997,1,"EBS",123361.091562959,0.0667532242649738,7708.92057178319
"Age_15",1998,1,"EBS",64121.8042627746,0.0851454381341134,5089.07534866332
"Age_15",1999,1,"EBS",100702.110777165,0.0728874002524844,6850.4362280772
"Age_15",2000,1,"EBS",84266.1113671972,0.0748362463039052,5894.0340180509
"Age_15",2001,1,"EBS",73448.5210829208,0.0661101794388233,4560.62713405317
"Age_15",2002,1,"EBS",43577.8142631713,0.0748120143079532,3025.91673709557
"Age_15",2003,1,"EBS",85325.9855863797,0.0694234351502578,5577.91544807514
"Age_15",2004,1,"EBS",28613.2473161079,0.0623934247718443,1672.44788612177
"Age_15",2005,1,"EBS",93908.8568526807,0.0622488314032143,5500.91765474015
"Age_15",2006,1,"EBS",107760.488531941,0.0647172873840573,6589.97334031217
"Age_15",2007,1,"EBS",136651.644147857,0.0806733556773631,10370.1824673929
"Age_15",2008,1,"EBS",162256.193484169,0.0823575479686667,12538.5358123766
"Age_15",2009,1,"EBS",70715.6882422033,0.076614202077046,5069.80261239063
"Age_15",2010,1,"EBS",67082.1037210759,0.0817444767657173,5110.77013898223
"Age_15",2011,1,"EBS",78964.6878068605,0.0643242217667201,4773.89325067975
"Age_15",2012,1,"EBS",57823.2204792072,0.0741150608302924,4020.75844800133
"Age_15",2013,1,"EBS",50665.8251393332,0.0719709692794124,3419.07682974764
"Age_15",2014,1,"EBS",91243.2872157892,0.0698161340162631,5962.15994790266
"Age_15",2015,1,"EBS",36077.673433393,0.0695400127505433,2341.78856436776
"Age_15",2016,1,"EBS",7381.94501251418,0.133800128207097,875.171815297897
"Age_15",2017,1,"EBS",7641.24708538557,0.125603219045583,859.587322873533
"Age_15",2018,1,"EBS",5617.34590060122,0.0804738469158769,420.35527583774
"Age_15",2019,1,"EBS",963.918676839863,0.258472687611514,206.725789380611
"Age_15",1982,1,"NBS",796.207797764208,0.73903281636104,374.423793767275
"Age_15",1983,1,"NBS",1948.02994120644,0.493901771120586,750.268915389709
"Age_15",1984,1,"NBS",1564.01500442713,0.627354104643745,692.642316496085
"Age_15",1985,1,"NBS",379.532908451661,0.477923152799526,132.413949313215
"Age_15",1986,1,"NBS",1394.9416138759,0.630197241011636,589.810643740929
"Age_15",1987,1,"NBS",1442.47852699166,0.604388450738873,612.730551746658
"Age_15",1988,1,"NBS",4219.76030900065,0.558315521443118,1756.9456179665
"Age_15",1989,1,"NBS",24569.6967698739,0.39977547369651,7844.15901171639
"Age_15",1990,1,"NBS",12622.2367335077,0.458351789769547,4688.67650680876
"Age_15",1991,1,"NBS",12995.9832750095,0.224437227353543,2475.56699024737
"Age_15",1992,1,"NBS",14918.3963951748,0.489277218676689,5862.22429239296
"Age_15",1993,1,"NBS",24025.460795148,0.442092948892847,8622.26560718056
"Age_15",1994,1,"NBS",30133.4357691941,0.500666436218074,12092.8193302063
"Age_15",1995,1,"NBS",20447.8861214259,0.482575132884386,7963.31498303904
"Age_15",1996,1,"NBS",30846.336893431,0.409229807109821,10157.4351355413
"Age_15",1997,1,"NBS",40685.9872925501,0.416416016008096,13670.8824339281
"Age_15",1998,1,"NBS",28477.0393419644,0.412460882053371,9635.63185477245
"Age_15",1999,1,"NBS",31900.7269816149,0.464589045475912,11895.5403977266
"Age_15",2000,1,"NBS",27248.0455350882,0.435686719469463,9680.72436311191
"Age_15",2001,1,"NBS",19854.9482557753,0.439949575443397,7114.92405566116
"Age_15",2002,1,"NBS",17582.5797327313,0.421425454978422,6097.14828796618
"Age_15",2003,1,"NBS",32282.747420685,0.374425953560247,9685.94968494526
"Age_15",2004,1,"NBS",11616.1866668477,0.36459665508528,3401.8192533576
"Age_15",2005,1,"NBS",25276.7775126652,0.340169116307345,6995.99456224598
"Age_15",2006,1,"NBS",11481.6448082787,0.527669856181599,4876.8973369421
"Age_15",2007,1,"NBS",12096.8348350932,0.688816174019243,6211.91471071153
"Age_15",2008,1,"NBS",19343.4968568826,0.573528826900428,8814.45382257821
"Age_15",2009,1,"NBS",8016.09824316789,0.634736810397891,3865.19543586125
"Age_15",2010,1,"NBS",9118.36862666921,0.461478656939863,3431.90475432302
"Age_15",2011,1,"NBS",20100.6254002341,0.412295060725966,6680.90059334688
"Age_15",2012,1,"NBS",10835.1419467927,0.522126342762518,4518.43851440099
"Age_15",2013,1,"NBS",13258.4956941873,0.453243672522868,4874.18606026045
"Age_15",2014,1,"NBS",38241.4835854847,0.400404324536539,12350.0490771734
"Age_15",2015,1,"NBS",21619.6694083459,0.364845672447186,6345.47079655875
"Age_15",2016,1,"NBS",7888.58341823316,0.462372076753085,2975.37580788224
"Age_15",2017,1,"NBS",8829.1103254615,0.137613536779218,1115.89223944091
"Age_15",2018,1,"NBS",4916.05090072844,0.179061978582584,782.093987993912
"Age_15",2019,1,"NBS",2071.43778321847,0.206480417337808,380.801693905762
