YEAR,MONTH,TYPE,SECTOR,SPECIES_GROUP_CODE,FMP_SUBAREA,PRODUCT_GROUP_DESC,PERMITS,PROD_MT,CONFIDENTIAL_FLAG
2001,2,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,3,1471.025,0
2001,2,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,7,6549.739,0
2001,2,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,183.406,1
2001,2,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,1595.905,0
2001,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,5296.506,0
2001,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,2796.721,0
2001,2,INSHORE,AFA-IS,PLCK,BSAI,ROE,8,3836.447,0
2001,2,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,6,20379.069,0
2001,2,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,1022.19,1
2001,2,INSHORE,OTH,PLCK,BSAI,HEAD AND GUT,1,1.202,1
2001,2,INSHORE,OTH,PLCK,BSAI,OTHER PRODUCTS,1,0.271,1
2001,2,INSHORE,OTH,PLCK,BSAI,ROE,1,0.207,1
2001,2,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,0.664,1
2001,3,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,10,2817.222,0
2001,3,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,2658.051,0
2001,3,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,7,1402.022,0
2001,3,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,7,2654.97,0
2001,3,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,3,196.428,0
2001,3,ATSEA,AFA-CP,PLCK,BS,ROE,16,3958.063,0
2001,3,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,11418.125,0
2001,3,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,1547.599,0
2001,3,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,265.273,1
2001,3,ATSEA,AFA-MS,PLCK,BS,ROE,3,756.549,0
2001,3,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,5283.322,0
2001,3,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,6,1270.387,0
2001,3,ATSEA,CDQ,PLCK,BS,FISHMEAL,8,701.489,0
2001,3,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,2,1.111,1
2001,3,ATSEA,CDQ,PLCK,BS,MINCED FISH,5,827.398,0
2001,3,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,6,1268.955,0
2001,3,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,2,33.9,1
2001,3,ATSEA,CDQ,PLCK,BS,ROE,13,1422.518,0
2001,3,ATSEA,CDQ,PLCK,BS,SURIMI,11,3450.079,0
2001,3,ATSEA,OTH,PLCK,BS,HEAD AND GUT,48,1164.178,0
2001,3,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,3,9.01,0
2001,3,ATSEA,OTH,PLCK,BS,ROE,32,86.937,0
2001,3,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,13.441,1
2001,3,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,784.416,1
2001,3,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,6,6527.897,0
2001,3,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,72.024,1
2001,3,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,1232.773,0
2001,3,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,4415.116,0
2001,3,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,2480.56,0
2001,3,INSHORE,AFA-IS,PLCK,BSAI,ROE,8,3036.487,0
2001,3,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,7,17271.549,0
2001,3,INSHORE,OTH,PLCK,BSAI,HEAD AND GUT,1,41.49,1
2001,3,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,7.471,1
2001,4,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,5,833.289,0
2001,4,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,8,861.157,0
2001,4,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,32.778,1
2001,4,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,6,1287.513,0
2001,4,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,8,1766.387,0
2001,4,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,1,15.8,1
2001,4,ATSEA,AFA-CP,PLCK,BS,ROE,14,701.192,0
2001,4,ATSEA,AFA-CP,PLCK,BS,SURIMI,12,2636.381,0
2001,4,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,4,263.128,0
2001,4,ATSEA,CDQ,PLCK,BS,FISHMEAL,6,211.299,0
2001,4,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,6,32.857,0
2001,4,ATSEA,CDQ,PLCK,BS,MINCED FISH,5,226.516,0
2001,4,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,6,426.298,0
2001,4,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,2,3.83,1
2001,4,ATSEA,CDQ,PLCK,BS,ROE,11,223.55,0
2001,4,ATSEA,CDQ,PLCK,BS,SURIMI,9,1811.846,0
2001,4,ATSEA,OTH,PLCK,BS,HEAD AND GUT,21,935.687,0
2001,4,ATSEA,OTH,PLCK,BS,ROE,12,20.267,0
2001,4,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,7.431,1
2001,4,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,8.982,1
2001,4,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,622.585,0
2001,4,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,2,17.331,1
2001,4,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,2,177.558,1
2001,4,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,445.185,0
2001,4,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,2,177.228,1
2001,4,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,194.009,0
2001,4,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,2,1133.795,1
2001,4,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,59.606,1
2001,5,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,6.156,1
2001,5,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,5,47.404,0
2001,5,ATSEA,OTH,PLCK,BS,HEAD AND GUT,10,46.062,0
2001,5,ATSEA,OTH,PLCK,BS,ROE,2,0.539,1
2001,5,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,1.716,1
2001,5,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,2,7.419,1
2001,5,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,2,1.959,1
2001,5,INSHORE,AFA-IS,PLCK,BSAI,ROE,1,0.101,1
2001,6,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,1,82.998,1
2001,6,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,2,179.25,1
2001,6,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,5,510.369,0
2001,6,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,5,1747.031,0
2001,6,ATSEA,AFA-CP,PLCK,BS,SURIMI,3,539.232,0
2001,6,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,6.75,1
2001,6,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,1,148.836,1
2001,6,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,5,30.755,0
2001,6,ATSEA,CDQ,PLCK,BS,MINCED FISH,1,106.019,1
2001,6,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,1,0.13,1
2001,6,ATSEA,CDQ,PLCK,BS,SURIMI,1,63.714,1
2001,6,ATSEA,OTH,PLCK,BS,HEAD AND GUT,9,135.515,0
2001,6,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,1.044,1
2001,6,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,2,125.351,1
2001,6,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,2,1.535,1
2001,6,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,3,403.565,0
2001,6,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,2,39.589,1
2001,6,INSHORE,AFA-IS,PLCK,BSAI,ROE,3,8.234,0
2001,6,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,3,219.903,0
2001,7,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,8,2183.628,0
2001,7,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,7,1608.873,0
2001,7,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,8.9,1
2001,7,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,12,3454.253,0
2001,7,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,13,7416.105,0
2001,7,ATSEA,AFA-CP,PLCK,BS,ROE,12,152.76,0
2001,7,ATSEA,AFA-CP,PLCK,BS,SURIMI,12,4945.194,0
2001,7,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,7.866,1
2001,7,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,730.557,1
2001,7,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,155.683,1
2001,7,ATSEA,AFA-MS,PLCK,BS,ROE,1,11.849,1
2001,7,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,3041.834,1
2001,7,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,2,211.864,1
2001,7,ATSEA,CDQ,PLCK,BS,FISHMEAL,6,604.16,0
2001,7,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,3,3.512,0
2001,7,ATSEA,CDQ,PLCK,BS,MINCED FISH,2,191.343,1
2001,7,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,7,1514.803,0
2001,7,ATSEA,CDQ,PLCK,BS,ROE,5,28.702,0
2001,7,ATSEA,CDQ,PLCK,BS,SURIMI,8,1997.987,0
2001,7,ATSEA,OTH,PLCK,BS,HEAD AND GUT,20,446.957,0
2001,7,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,6.084,1
2001,7,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,1,283.422,1
2001,7,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,4,5542.252,0
2001,7,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,3,524.722,0
2001,7,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,1880.597,0
2001,7,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,5,8734.053,0
2001,7,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,4,2629.527,0
2001,7,INSHORE,AFA-IS,PLCK,BSAI,ROE,5,437.876,0
2001,7,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,4,8872.462,0
2001,7,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,2,7.942,1
2001,8,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,11,4243.798,0
2001,8,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,8,2675.013,0
2001,8,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,80.424,1
2001,8,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,11,4498.556,0
2001,8,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,13,6986.101,0
2001,8,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,2,115.62,1
2001,8,ATSEA,AFA-CP,PLCK,BS,ROE,14,246.775,0
2001,8,ATSEA,AFA-CP,PLCK,BS,SURIMI,13,8321.688,0
2001,8,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,438.516,1
2001,8,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,1402.132,0
2001,8,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,356.275,1
2001,8,ATSEA,AFA-MS,PLCK,BS,ROE,2,62.655,1
2001,8,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,5528.979,0
2001,8,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,2,410.971,1
2001,8,ATSEA,CDQ,PLCK,BS,FISHMEAL,5,301.033,0
2001,8,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,6,10.91,0
2001,8,ATSEA,CDQ,PLCK,BS,MINCED FISH,5,424.162,0
2001,8,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,5,964.083,0
2001,8,ATSEA,CDQ,PLCK,BS,ROE,6,45.552,0
2001,8,ATSEA,CDQ,PLCK,BS,SURIMI,5,1974.914,0
2001,8,ATSEA,OTH,PLCK,BS,HEAD AND GUT,45,1170.786,0
2001,8,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,1,0.02,1
2001,8,ATSEA,OTH,PLCK,BS,ROE,2,0.81,1
2001,8,ATSEA,OTH,PLCK,BS,WHOLE FISH,2,23.7,1
2001,8,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,3,782.974,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,9129.839,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,3,267.385,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,4,2340.446,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,12214.404,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,5902.959,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,ROE,7,795.765,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,18017.965,0
2001,8,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,10.194,1
2001,8,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,21.536,1
2001,9,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,10,3125.651,0
2001,9,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,8,2623.964,0
2001,9,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,10.314,1
2001,9,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,10,2866.062,0
2001,9,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,10,3886.873,0
2001,9,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,2,82.32,1
2001,9,ATSEA,AFA-CP,PLCK,BS,ROE,13,192.255,0
2001,9,ATSEA,AFA-CP,PLCK,BS,SURIMI,12,8470.612,0
2001,9,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,2,98.507,1
2001,9,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,1387.049,0
2001,9,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,359.968,1
2001,9,ATSEA,AFA-MS,PLCK,BS,ROE,3,67.861,0
2001,9,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,5621.204,0
2001,9,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,9,3018.564,0
2001,9,ATSEA,CDQ,PLCK,BS,FISHMEAL,6,406.297,0
2001,9,ATSEA,CDQ,PLCK,BS,MINCED FISH,7,1586.062,0
2001,9,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,6,1087.943,0
2001,9,ATSEA,CDQ,PLCK,BS,ROE,10,134.97,0
2001,9,ATSEA,CDQ,PLCK,BS,SURIMI,7,3085.221,0
2001,9,ATSEA,OTH,PLCK,BS,HEAD AND GUT,48,905.903,0
2001,9,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,2,0.4,1
2001,9,ATSEA,OTH,PLCK,BS,ROE,3,0.449,0
2001,9,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,2.692,1
2001,9,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,1839.923,1
2001,9,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,7,8968.852,0
2001,9,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,250.194,1
2001,9,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,4,2730.905,0
2001,9,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,10115.557,0
2001,9,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,6,6355.64,0
2001,9,INSHORE,AFA-IS,PLCK,BSAI,ROE,7,785.687,0
2001,9,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,6,17032.94,0
2001,9,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,4,9.648,0
2001,9,INSHORE,OTH,PLCK,BSAI,HEAD AND GUT,1,0.399,1
2001,9,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,19.976,1
2001,10,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,2,245.071,1
2001,10,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,8,1289.094,0
2001,10,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,26.712,1
2001,10,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,7,1020.096,0
2001,10,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,10,2259.74,0
2001,10,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,2,29.53,1
2001,10,ATSEA,AFA-CP,PLCK,BS,ROE,13,207.585,0
2001,10,ATSEA,AFA-CP,PLCK,BS,SURIMI,12,5407.972,0
2001,10,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,3,615.818,0
2001,10,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,403.794,1
2001,10,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,134.907,1
2001,10,ATSEA,AFA-MS,PLCK,BS,ROE,1,51.25,1
2001,10,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,1478.246,1
2001,10,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,2,879.922,1
2001,10,ATSEA,CDQ,PLCK,BS,FISHMEAL,2,154.878,1
2001,10,ATSEA,CDQ,PLCK,BS,MINCED FISH,4,968.848,0
2001,10,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,5,310.415,0
2001,10,ATSEA,CDQ,PLCK,BS,ROE,6,71.175,0
2001,10,ATSEA,CDQ,PLCK,BS,SURIMI,5,854.351,0
2001,10,ATSEA,OTH,PLCK,BS,HEAD AND GUT,48,987.966,0
2001,10,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,2,0.466,1
2001,10,ATSEA,OTH,PLCK,BS,ROE,3,0.34,0
2001,10,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,510.62,1
2001,10,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,6,3732.829,0
2001,10,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,89.739,1
2001,10,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,697.242,0
2001,10,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,3186.49,0
2001,10,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,6,3850.756,0
2001,10,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,474.085,0
2001,10,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,8415.949,0
2001,10,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,5.525,1
2001,10,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,2.613,1
2001,11,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,1,68.105,1
2001,11,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,20.04,1
2001,11,ATSEA,AFA-CP,PLCK,BS,ROE,3,25.034,0
2001,11,ATSEA,AFA-CP,PLCK,BS,SURIMI,3,439.234,0
2001,11,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,120.87,1
2001,11,ATSEA,CDQ,PLCK,BS,ROE,1,7.154,1
2001,11,ATSEA,CDQ,PLCK,BS,SURIMI,1,160.98,1
2001,11,ATSEA,OTH,PLCK,BS,HEAD AND GUT,42,623.767,0
2001,11,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,2,0.104,1
2001,11,ATSEA,OTH,PLCK,BS,ROE,4,4.242,0
2001,11,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,1.296,1
2001,11,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,1,0.014,1
2001,11,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,1,0.02,1
2001,12,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,0.352,1
2001,12,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,18.972,1
2001,12,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,5,9.073,0
2001,12,ATSEA,CDQ,PLCK,BS,ROE,1,0.313,1
2001,12,ATSEA,OTH,PLCK,BS,HEAD AND GUT,34,367.099,0
2001,12,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,1,0.178,1
2001,12,ATSEA,OTH,PLCK,BS,ROE,5,7.13,0
2002,1,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,7,931.046,0
2002,1,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,7,376.687,0
2002,1,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,7,673.208,0
2002,1,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,8,743.538,0
2002,1,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,1,16.2,1
2002,1,ATSEA,AFA-CP,PLCK,BS,ROE,13,559.191,0
2002,1,ATSEA,AFA-CP,PLCK,BS,SURIMI,11,1909.077,0
2002,1,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,242.893,1
2002,1,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,44.469,1
2002,1,ATSEA,AFA-MS,PLCK,BS,ROE,2,143.96,1
2002,1,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,1046.299,1
2002,1,ATSEA,CDQ,PLCK,BS,FISHMEAL,1,16.04,1
2002,1,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,1,31.41,1
2002,1,ATSEA,CDQ,PLCK,BS,ROE,1,13.13,1
2002,1,ATSEA,CDQ,PLCK,BS,SURIMI,1,51.92,1
2002,1,ATSEA,OTH,PLCK,BS,HEAD AND GUT,42,401.785,0
2002,1,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,2,0.027,1
2002,1,ATSEA,OTH,PLCK,BS,ROE,28,46.054,0
2002,1,ATSEA,OTH,PLCK,BS,WHOLE FISH,2,6.746,1
2002,1,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,1,232.612,1
2002,1,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,7,2798.83,0
2002,1,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,456.747,0
2002,1,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,2656.054,0
2002,1,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,7,1265.522,0
2002,1,INSHORE,AFA-IS,PLCK,BSAI,ROE,8,1190.638,0
2002,1,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,6,6562.19,0
2002,2,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,9,3346.401,0
2002,2,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,10,2584.698,0
2002,2,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,11,2892.757,0
2002,2,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,16,5814.164,0
2002,2,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,3,103.294,0
2002,2,ATSEA,AFA-CP,PLCK,BS,ROE,17,4366.842,0
2002,2,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,11968.238,0
2002,2,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,0.88,1
2002,2,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,1683.11,0
2002,2,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,255.776,1
2002,2,ATSEA,AFA-MS,PLCK,BS,ROE,3,1095.479,0
2002,2,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,6674.598,0
2002,2,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,7,715.681,0
2002,2,ATSEA,CDQ,PLCK,BS,FISHMEAL,7,369.989,0
2002,2,ATSEA,CDQ,PLCK,BS,MINCED FISH,3,507.919,0
2002,2,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,7,943.305,0
2002,2,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,1,7.52,1
2002,2,ATSEA,CDQ,PLCK,BS,ROE,10,754.892,0
2002,2,ATSEA,CDQ,PLCK,BS,SURIMI,9,1889.748,0
2002,2,ATSEA,OTH,PLCK,BS,FISHMEAL,1,0.841,1
2002,2,ATSEA,OTH,PLCK,BS,HEAD AND GUT,50,1437.431,0
2002,2,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,2,0.084,1
2002,2,ATSEA,OTH,PLCK,BS,ROE,35,164.586,0
2002,2,ATSEA,OTH,PLCK,BS,WHOLE FISH,3,60.348,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,3,1289.626,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,8,10350.479,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,4,1734.042,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,7619.375,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,7,3202.871,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,ROE,8,4710.973,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,6,21830.675,0
2002,2,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,70.252,1
2002,2,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,12.066,1
2002,3,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,13,3153.436,0
2002,3,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,8,1650.515,0
2002,3,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,1.189,1
2002,3,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,12,3374.216,0
2002,3,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,13,4425.269,0
2002,3,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,2,55.252,1
2002,3,ATSEA,AFA-CP,PLCK,BS,ROE,16,3275.047,0
2002,3,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,6517.541,0
2002,3,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,522.512,0
2002,3,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,88.273,1
2002,3,ATSEA,AFA-MS,PLCK,BS,ROE,3,476.08,0
2002,3,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,2543.472,0
2002,3,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,11,1458.852,0
2002,3,ATSEA,CDQ,PLCK,BS,FISHMEAL,9,785.843,0
